Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Men's Team Recruiting Expenses,Women's Team Recruiting Expenses,Coed Team Recruiting Expenses
2006,179867,Washington University in St Louis,MO,NCAA Division III with football,,1,NCAA,3278,3481,6759,36764,31889,
2006,216694,Waynesburg University,PA,NCAA Division III with football,,1,NCAA,556,771,1327,54333,23834,
2006,131098,Wesley College,DE,NCAA Division III with football,,1,NCAA,603,852,1455,19764,9912,0
2006,130697,Wesleyan University,CT,NCAA Division III with football,,1,NCAA,1297,1517,2814,9153,4025,
2006,168254,Western New England University,MA,NCAA Division III with football,,1,NCAA,1572,1006,2578,5580,1624,
2006,216807,Westminster College,PA,NCAA Division III with football,,1,NCAA,477,608,1085,31399,5608,
2006,179946,Westminster College,MO,NCAA Division III with football,,1,NCAA,528,398,926,8716,5534,
2006,149781,Wheaton College,IL,NCAA Division III with football,,1,NCAA,1121,1288,2409,22861,12474,
2006,125763,Whittier College,CA,NCAA Division III with football,,1,NCAA,709,906,1615,2570,1300,
2006,237066,Whitworth University,WA,NCAA Division III with football,,1,NCAA,875,1411,2286,17310,4863,
2006,216852,Widener University-Main Campus,PA,NCAA Division III with football,,1,NCAA,1362,1556,2918,21158,14857,
2006,216931,Wilkes University,PA,NCAA Division III with football,,1,NCAA,1184,1067,2251,7781,6205,
2006,210401,Willamette University,OR,NCAA Division III with football,,1,NCAA,823,1082,1905,18497,5208,
2006,168342,Williams College,MA,NCAA Division III with football,,1,NCAA,1015,1055,2070,22410,11841,
2006,206507,Wilmington College,OH,NCAA Division III with football,,1,NCAA,482,547,1029,8772,4896,
2006,240338,Wisconsin Lutheran College,WI,NCAA Division III with football,,1,NCAA,429,539,968,19687,8197,
2006,206525,Wittenberg University,OH,NCAA Division III with football,,1,NCAA,764,986,1750,18253,9203,
2006,168421,Worcester Polytechnic Institute,MA,NCAA Division III with football,,1,NCAA,2715,1370,4085,7349,4921,
2007,168528,Adrian College,MI,NCAA Division III with football,,1,NCAA,865,743,1608,32000,24500,
2007,168546,Albion College,MI,NCAA Division III with football,,1,NCAA,677,677,1354,17919,7562,
2007,210571,Albright College,PA,NCAA Division III with football,,1,NCAA,880,1339,2219,19354,1256,
2007,188641,Alfred University,NY,NCAA Division III with football,,1,NCAA,870,860,1730,52331,18317,500
2007,210669,Allegheny College,PA,NCAA Division III with football,,1,NCAA,873,1009,1882,68343,32694,
2007,168591,Alma College,MI,NCAA Division III with football,,1,NCAA,571,758,1329,16002,7652,
2007,164465,Amherst College,MA,NCAA Division III with football,,1,NCAA,891,904,1795,39043,15407,
2007,150066,Anderson University,IN,NCAA Division III with football,,1,NCAA,639,970,1609,19213,7784,
2007,164492,Anna Maria College,MA,NCAA Division III with football,,1,NCAA,305,506,811,5000,5000,
2007,173045,Augsburg College,MN,NCAA Division III with football,,1,NCAA,985,979,1964,38336,10634,
2007,143084,Augustana College,IL,NCAA Division III with football,,1,NCAA,1030,1413,2443,95415,17777,
2007,143118,Aurora University,IL,NCAA Division III with football,,1,NCAA,1174,1958,3132,14336,12127,
2007,222983,Austin College,TX,NCAA Division III with football,,1,NCAA,585,640,1225,23272,11652,
2007,231420,Averett University,VA,NCAA Division III with football,,1,NCAA,422,426,848,48671,2487,
2007,201195,Baldwin Wallace University,OH,NCAA Division III with football,,1,NCAA,1386,1634,3020,36656,11211,
2007,160977,Bates College,ME,NCAA Division III with football,,1,NCAA,884,908,1792,14935,15554,
2007,164720,Becker College,MA,NCAA Division III with football,,1,NCAA,734,847,1581,41500,28000,
2007,175421,Belhaven University,MS,NCAA Division III with football,,1,NCAA,536,806,1342,35570,10116,
2007,238333,Beloit College,WI,NCAA Division III with football,,1,NCAA,573,693,1266,9592,5392,
2007,145619,Benedictine University,IL,NCAA Division III with football,,1,NCAA,1213,1520,2733,7835,3349,
2007,139144,Berry College,GA,NCAA Division III with football,,1,NCAA,790,1284,2074,18388,11738,
2007,237181,Bethany College,WV,NCAA Division III with football,,1,NCAA,416,280,696,24505,16724,
2007,173160,Bethel University,MN,NCAA Division III with football,,1,NCAA,923,1449,2372,24605,11627,
2007,100937,Birmingham Southern College,AL,NCAA Division III with football,,1,NCAA,673,664,1337,62035,33455,
2007,201371,Bluffton University,OH,NCAA Division III with football,,1,NCAA,379,363,742,72021,31487,
2007,161004,Bowdoin College,ME,NCAA Division III with football,,1,NCAA,902,891,1793,12523,7745,0
2007,231581,Bridgewater College,VA,NCAA Division III with football,,1,NCAA,857,960,1817,34422,14305,821
2007,153001,Buena Vista University,IA,NCAA Division III with football,,1,NCAA,613,1045,1658,50946,17440,
2007,110413,California Lutheran University,CA,NCAA Division III with football,,1,NCAA,1140,1531,2671,5207,1661,
2007,201548,Capital University,OH,NCAA Division III with football,,1,NCAA,1061,1417,2478,8486,3212,
2007,173258,Carleton College,MN,NCAA Division III with football,,1,NCAA,968,1027,1995,19632,7276,
2007,211440,Carnegie Mellon University,PA,NCAA Division III with football,,1,NCAA,3221,2631,5852,50186,20695,
2007,238458,Carroll University,WI,NCAA Division III with football,,1,NCAA,960,1765,2725,8595,5340,
2007,238476,Carthage College,WI,NCAA Division III with football,,1,NCAA,1241,1394,2635,43200,25000,
2007,201645,Case Western Reserve University,OH,NCAA Division III with football,,1,NCAA,2749,2247,4996,26205,11072,
2007,131283,Catholic University of America,DC,NCAA Division III with football,,1,NCAA,1543,1781,3324,19055,15480,
2007,153108,Central College,IA,NCAA Division III with football,,1,NCAA,579,629,1208,45798,15228,
2007,156408,Centre College,KY,NCAA Division III with football,,1,NCAA,678,673,1351,10150,8650,
2007,111948,Chapman University,CA,NCAA Division III with football,,1,NCAA,2380,3676,6056,0,0,
2007,112260,Claremont McKenna College,CA,NCAA Division III with football,,1,NCAA,676,648,1324,16986,10148,
2007,153144,Coe College,IA,NCAA Division III with football,,1,NCAA,549,771,1320,44396,18641,
2007,161086,Colby College,ME,NCAA Division III with football,,1,NCAA,887,970,1857,4651,4041,0
2007,173300,Concordia College at Moorhead,MN,NCAA Division III with football,,1,NCAA,854,1238,2092,31051,31051,
2007,144351,Concordia University-Chicago,IL,NCAA Division III with football,,1,NCAA,557,791,1348,12023,2945,
2007,238616,Concordia University-Wisconsin,WI,NCAA Division III with football,,1,NCAA,1133,1871,3004,18500,9500,
2007,153162,Cornell College,IA,NCAA Division III with football,,1,NCAA,505,526,1031,54884,25379,
2007,174862,Crown College,MN,NCAA Division III with football,,1,NCAA,341,371,712,7600,4400,
2007,165529,Curry College,MA,NCAA Division III with football,,1,NCAA,907,1103,2010,7490,7490,
2007,202514,Defiance College,OH,NCAA Division III with football,,1,NCAA,317,252,569,37721,13870,
2007,211981,Delaware Valley University,PA,NCAA Division III with football,,1,NCAA,684,1077,1761,23840,13600,
2007,202523,Denison University,OH,NCAA Division III with football,,1,NCAA,973,1279,2252,58302,25079,
2007,150400,DePauw University,IN,NCAA Division III with football,,1,NCAA,1020,1200,2220,32585,14015,
2007,212009,Dickinson College,PA,NCAA Division III with football,,1,NCAA,1000,1370,2370,34614,26591,
2007,150455,Earlham College,IN,NCAA Division III with football,,1,NCAA,402,528,930,56634,20632,
2007,224527,East Texas Baptist University,TX,NCAA Division III with football,,1,NCAA,512,582,1094,25542,27417,
2007,144962,Elmhurst College,IL,NCAA Division III with football,,1,NCAA,1071,1575,2646,52247,52247,
2007,232025,Emory & Henry College,VA,NCAA Division III with football,,1,NCAA,521,482,1003,25300,16300,
2007,165699,Endicott College,MA,NCAA Division III with football,,1,NCAA,1048,1639,2687,2700,2700,
2007,144971,Eureka College,IL,NCAA Division III with football,,1,NCAA,302,351,653,10196,8639,
2007,184694,Fairleigh Dickinson University-College at Florham,NJ,NCAA Division III with football,,1,NCAA,1078,1304,2382,10286,8840,
2007,232089,Ferrum College,VA,NCAA Division III with football,,1,NCAA,726,585,1311,17675,7233,
2007,172440,Finlandia University,MI,NCAA Division III with football,,1,NCAA,241,227,468,0,0,
2007,212577,Franklin and Marshall College,PA,NCAA Division III with football,,1,NCAA,1065,1148,2213,32895,10663,
2007,150604,Franklin College,IN,NCAA Division III with football,,1,NCAA,483,529,1012,0,0,
2007,131450,Gallaudet University,DC,NCAA Division III with football,,1,NCAA,458,501,959,9650,8210,
2007,212656,Geneva College,PA,NCAA Division III with football,,1,NCAA,685,691,1376,24425,9920,
2007,208822,George Fox University,OR,NCAA Division III with football,,1,NCAA,1048,1310,2358,7052,3432,
2007,212674,Gettysburg College,PA,NCAA Division III with football,,1,NCAA,1150,1281,2431,37615,21714,
2007,198598,Greensboro College,NC,NCAA Division III with football,,1,NCAA,405,334,739,7373,6218,
2007,145372,Greenville College,IL,NCAA Division III with football,,1,NCAA,502,516,1018,14364,6497,
2007,153384,Grinnell College,IA,NCAA Division III with football,,1,NCAA,744,916,1660,33702,27306,
2007,198613,Guilford College,NC,NCAA Division III with football,,1,NCAA,717,724,1441,24104,14691,
2007,173647,Gustavus Adolphus College,MN,NCAA Division III with football,,1,NCAA,1090,1252,2342,23523,6706,
2007,191515,Hamilton College,NY,NCAA Division III with football,,1,NCAA,908,953,1861,7514,5357,
2007,173665,Hamline University,MN,NCAA Division III with football,,1,NCAA,885,1225,2110,43207,18930,
2007,232256,Hampden-Sydney College,VA,NCAA Division III with football,,1,NCAA,1082,4,1086,19700,,
2007,150756,Hanover College,IN,NCAA Division III with football,,1,NCAA,465,660,1125,29660,11658,
2007,225247,Hardin-Simmons University,TX,NCAA Division III with football,,1,NCAA,692,782,1474,24000,18000,
2007,191533,Hartwick College,NY,NCAA Division III with football,,1,NCAA,540,812,1352,59378,26731,
2007,203085,Heidelberg University,OH,NCAA Division III with football,,1,NCAA,522,472,994,23000,16750,
2007,107080,Hendrix College,AR,NCAA Division III with football,,1,NCAA,611,688,1299,18604,13243,
2007,203128,Hiram College,OH,NCAA Division III with football,,1,NCAA,450,455,905,28987,28987,
2007,191630,Hobart William Smith Colleges,NY,NCAA Division III with football,,1,NCAA,1111,1135,2246,71945,28584,0
2007,170301,Hope College,MI,NCAA Division III with football,,1,NCAA,1257,1933,3190,84269,26035,
2007,225548,Howard Payne University,TX,NCAA Division III with football,,1,NCAA,516,435,951,18625,13884,
2007,101435,Huntingdon College,AL,NCAA Division III with football,,1,NCAA,485,409,894,12084,10078,
2007,145691,Illinois College,IL,NCAA Division III with football,,1,NCAA,453,487,940,3029,2285,
2007,145646,Illinois Wesleyan University,IL,NCAA Division III with football,,1,NCAA,804,1017,1821,21533,9273,
2007,153621,Iowa Wesleyan University,IA,NCAA Division III with football,,1,NCAA,176,211,387,10673,4327,
2007,191968,Ithaca College,NY,NCAA Division III with football,,1,NCAA,2616,3581,6197,51996,31707,
2007,203368,John Carroll University,OH,NCAA Division III with football,,1,NCAA,1502,1457,2959,49536,17688,
2007,213251,Juniata College,PA,NCAA Division III with football,,1,NCAA,648,819,1467,27387,14041,
2007,170532,Kalamazoo College,MI,NCAA Division III with football,,1,NCAA,621,785,1406,20245,12818,
2007,203535,Kenyon College,OH,NCAA Division III with football,,1,NCAA,769,929,1698,62539,48583,
2007,213321,King's College,PA,NCAA Division III with football,,1,NCAA,947,853,1800,30454,6236,
2007,146427,Knox College,IL,NCAA Division III with football,,1,NCAA,558,810,1368,5825,5824,
2007,140234,LaGrange College,GA,NCAA Division III with football,,1,NCAA,440,416,856,12452,10580,
2007,146481,Lake Forest College,IL,NCAA Division III with football,,1,NCAA,678,868,1546,0,0,
2007,239017,Lawrence University,WI,NCAA Division III with football,,1,NCAA,669,825,1494,24531,24531,
2007,213507,Lebanon Valley College,PA,NCAA Division III with football,,1,NCAA,743,860,1603,63912,21886,
2007,209056,Lewis & Clark College,OR,NCAA Division III with football,,1,NCAA,786,1292,2078,45632,26657,
2007,209065,Linfield College-McMinnville Campus,OR,NCAA Division III with football,,1,NCAA,654,981,1635,27284,10991,
2007,153825,Loras College,IA,NCAA Division III with football,,1,NCAA,739,678,1417,32579,11019,
2007,159568,Louisiana College,LA,NCAA Division III with football,,1,NCAA,456,399,855,30877,3967,
2007,153834,Luther College,IA,NCAA Division III with football,,1,NCAA,1015,1260,2275,47252,15918,
2007,213668,Lycoming College,PA,NCAA Division III with football,,1,NCAA,593,661,1254,42246,14501,
2007,173902,Macalester College,MN,NCAA Division III with football,,1,NCAA,842,1285,2127,13813,10520,
2007,146825,MacMurray College,IL,NCAA Division III with football,,1,NCAA,275,268,543,10045,4500,
2007,151777,Manchester University,IN,NCAA Division III with football,,1,NCAA,594,639,1233,50941,42397,
2007,239071,Maranatha Baptist University,WI,NCAA Division III with football,,1,NCAA,292,360,652,795,0,
2007,203845,Marietta College,OH,NCAA Division III with football,,1,NCAA,735,442,1177,49148,27521,
2007,173452,Martin Luther College,MN,NCAA Division III with football,,1,NCAA,338,367,705,0,0,
2007,220710,Maryville College,TN,NCAA Division III with football,,1,NCAA,536,623,1159,9806,3593,
2007,166683,Massachusetts Institute of Technology,MA,NCAA Division III with football,,1,NCAA,2381,2059,4440,10408,10408,0
2007,164270,McDaniel College,MD,NCAA Division III with football,,1,NCAA,745,856,1601,19124,7831,
2007,226587,McMurry University,TX,NCAA Division III with football,,1,NCAA,498,409,907,59531,13859,
2007,198969,Methodist University,NC,NCAA Division III with football,,1,NCAA,1088,878,1966,64554,21750,
2007,230959,Middlebury College,VT,NCAA Division III with football,,1,NCAA,1184,1318,2502,8310,4883,
2007,147244,Millikin University,IL,NCAA Division III with football,,1,NCAA,832,1131,1963,28847,11450,
2007,175980,Millsaps College,MS,NCAA Division III with football,,1,NCAA,378,371,749,37904,14547,
2007,214069,Misericordia University,PA,NCAA Division III with football,,1,NCAA,627,1165,1792,8945,7850,
2007,147341,Monmouth College,IL,NCAA Division III with football,,1,NCAA,556,610,1166,3800,3800,
2007,214157,Moravian College,PA,NCAA Division III with football,,1,NCAA,778,906,1684,31220,15650,
2007,166948,Mount Ida College,MA,NCAA Division III with football,,1,NCAA,408,833,1241,8793,4449,
2007,204200,Mount Saint Joseph University,OH,NCAA Division III with football,,1,NCAA,531,563,1094,32158,10464,
2007,214175,Muhlenberg College,PA,NCAA Division III with football,,1,NCAA,909,1369,2278,26008,12245,
2007,204264,Muskingum University,OH,NCAA Division III with football,,1,NCAA,680,714,1394,8438,2628,
2007,181446,Nebraska Wesleyan University,NE,NCAA Division III with football,,1,NCAA,641,846,1487,16738,8407,
2007,167260,Nichols College,MA,NCAA Division III with football,,1,NCAA,742,410,1152,22727,8235,
2007,199209,North Carolina Wesleyan College,NC,NCAA Division III with football,,1,NCAA,751,972,1723,19940,7140,
2007,147660,North Central College,IL,NCAA Division III with football,,1,NCAA,1186,1388,2574,0,0,
2007,147679,North Park University,IL,NCAA Division III with football,,1,NCAA,699,1168,1867,25407,11647,
2007,230995,Norwich University,VT,NCAA Division III with football,,1,NCAA,1698,565,2263,61164,17437,
2007,204501,Oberlin College,OH,NCAA Division III with football,,1,NCAA,1284,1611,2895,26629,22786,
2007,120254,Occidental College,CA,NCAA Division III with football,,1,NCAA,857,1121,1978,23803,13979,
2007,204635,Ohio Northern University,OH,NCAA Division III with football,,1,NCAA,1157,925,2082,54635,26832,
2007,204909,Ohio Wesleyan University,OH,NCAA Division III with football,,1,NCAA,787,868,1655,24263,11379,
2007,171599,Olivet College,MI,NCAA Division III with football,,1,NCAA,528,346,874,8800,7400,
2007,204936,Otterbein University,OH,NCAA Division III with football,,1,NCAA,819,1277,2096,10157,2803,
2007,236230,Pacific Lutheran University,WA,NCAA Division III with football,,1,NCAA,1034,1717,2751,6339,5440,
